voltage,current,power,pf,z
222.7,1.121,218.8,0.88,198.7
222.7,1.121,218.8,0.88,198.7
222.7,1.121,218.8,0.88,198.7
222.8,1.121,218.9,0.88,198.8
222.8,1.121,218.9,0.88,198.8
222.8,1.121,218.9,0.88,198.8
222.8,1.121,218.9,0.88,198.8
222.9,1.122,219.1,0.88,198.7
222.9,1.122,219.1,0.88,198.7
222.8,1.122,219.1,0.88,198.6
222.8,1.122,219.1,0.88,198.6
222.8,1.122,219,0.88,198.6
222.8,1.122,219,0.88,198.6
222.5,1.119,218.5,0.88,198.8
222.5,1.119,218.5,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,218.9,0.88,198.8
222.8,1.121,218.9,0.88,198.8
222.8,1.121,218.9,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.9,1.122,219.1,0.88,198.7
222.9,1.122,219.1,0.88,198.7
222.9,1.122,219.1,0.88,198.7
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.12,218.8,0.88,198.9
222.8,1.12,218.8,0.88,198.9
222.9,1.122,219.1,0.88,198.7
222.9,1.122,219.1,0.88,198.7
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.12,218.9,0.88,198.9
222.8,1.12,218.9,0.88,198.9
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.7,1.12,218.8,0.88,198.8
222.7,1.12,218.8,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.122,219.3,0.88,198.6
222.8,1.122,219.3,0.88,198.6
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.9,1.122,219.2,0.88,198.7
222.9,1.122,219.2,0.88,198.7
222.9,1.121,219.2,0.88,198.8
222.9,1.121,219.2,0.88,198.8
222.6,1.119,218.7,0.88,198.9
222.6,1.119,218.7,0.88,198.9
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.8,1.121,219,0.88,198.8
222.7,1.12,219,0.88,198.8
222.7,1.12,219,0.88,198.8
222.5,1.118,218.7,0.88,199.0
222.5,1.118,218.7,0.88,199.0
222.6,1.119,218.7,0.88,198.9
222.6,1.119,218.7,0.88,198.9
222.7,1.12,218.9,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.6,1.12,218.9,0.88,198.8
222.6,1.12,218.9,0.88,198.8
222.6,1.12,218.8,0.88,198.8
222.6,1.12,218.8,0.88,198.8
222.7,1.12,218.8,0.88,198.8
222.7,1.12,218.8,0.88,198.8
222.7,1.12,218.8,0.88,198.8
222.7,1.12,218.8,0.88,198.8
222.7,1.12,218.8,0.88,198.8
222.7,1.12,218.8,0.88,198.8
222.7,1.12,218.8,0.88,198.8
222.7,1.119,218.8,0.88,199.0
222.7,1.12,218.8,0.88,198.8
222.7,1.12,218.8,0.88,198.8
222.6,1.12,218.7,0.88,198.8
222.6,1.12,218.7,0.88,198.8
222.6,1.12,218.7,0.88,198.8
222.6,1.12,218.8,0.88,198.8
222.6,1.12,218.8,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.7,1.121,219.1,0.88,198.7
222.7,1.121,219.1,0.88,198.7
222.8,1.12,219,0.88,198.9
222.8,1.12,219,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.5,1.118,218.5,0.88,199.0
222.5,1.118,218.5,0.88,199.0
222.6,1.119,218.8,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.5,1.118,218.7,0.88,199.0
222.5,1.118,218.7,0.88,199.0
222.6,1.119,218.7,0.88,198.9
222.6,1.119,218.7,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.7,1.12,219,0.88,198.8
222.7,1.12,219,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.7,1.12,219,0.88,198.8
222.7,1.12,219,0.88,198.8
222.8,1.12,219.1,0.88,198.9
222.8,1.12,219.1,0.88,198.9
222.8,1.121,219.1,0.88,198.8
222.8,1.121,219.1,0.88,198.8
222.7,1.12,219,0.88,198.8
222.7,1.12,219,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.6,1.119,218.8,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.6,1.12,219,0.88,198.8
222.6,1.12,219,0.88,198.8
222.6,1.119,218.8,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.6,1.12,218.8,0.88,198.8
222.6,1.12,218.8,0.88,198.8
222.6,1.119,218.8,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.7,1.12,218.9,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.6,1.12,218.9,0.88,198.8
222.6,1.12,218.9,0.88,198.8
222.6,1.12,218.9,0.88,198.8
222.6,1.12,218.9,0.88,198.8
222.6,1.121,219,0.88,198.6
222.6,1.121,219,0.88,198.6
222.5,1.119,218.6,0.88,198.8
222.5,1.119,218.6,0.88,198.8
222.6,1.12,218.9,0.88,198.8
222.6,1.12,218.9,0.88,198.8
222.6,1.119,218.8,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.7,1.121,219.1,0.88,198.7
222.7,1.121,219.1,0.88,198.7
222.7,1.121,219,0.88,198.7
222.7,1.121,219,0.88,198.7
222.7,1.121,219.1,0.88,198.7
222.7,1.121,219.1,0.88,198.7
222.7,1.12,218.9,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.7,1.12,218.9,0.88,198.8
222.6,1.12,218.9,0.88,198.8
222.6,1.12,218.9,0.88,198.8
222.5,1.118,218.6,0.88,199.0
222.5,1.118,218.6,0.88,199.0
222.4,1.118,218.5,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.6,1.119,218.7,0.88,198.9
222.6,1.119,218.7,0.88,198.9
222.5,1.118,218.6,0.88,199.0
222.5,1.118,218.6,0.88,199.0
222.5,1.119,218.7,0.88,198.8
222.5,1.119,218.7,0.88,198.8
222.5,1.119,218.7,0.88,198.8
222.5,1.119,218.7,0.88,198.8
222.5,1.118,218.6,0.88,199.0
222.5,1.118,218.6,0.88,199.0
222.5,1.118,218.6,0.88,199.0
222.5,1.118,218.6,0.88,199.0
222.5,1.119,218.9,0.88,198.8
222.5,1.119,218.9,0.88,198.8
222.5,1.119,218.7,0.88,198.8
222.5,1.119,218.7,0.88,198.8
222.6,1.12,218.9,0.88,198.8
222.6,1.12,218.9,0.88,198.8
222.6,1.119,218.8,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.5,1.119,218.9,0.88,198.8
222.5,1.119,218.9,0.88,198.8
222.6,1.119,218.9,0.88,198.9
222.6,1.119,218.9,0.88,198.9
222.5,1.119,218.8,0.88,198.8
222.5,1.119,218.8,0.88,198.8
222.5,1.119,218.8,0.88,198.8
222.5,1.119,218.8,0.88,198.8
222.6,1.119,218.9,0.88,198.9
222.6,1.119,218.9,0.88,198.9
222.5,1.119,218.7,0.88,198.8
222.5,1.119,218.7,0.88,198.8
222.4,1.118,218.6,0.88,198.9
222.4,1.118,218.6,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.6,1.119,218.8,0.88,198.9
222.5,1.119,218.8,0.88,198.8
222.5,1.119,218.8,0.88,198.8
222.4,1.117,218.4,0.88,199.1
222.4,1.117,218.4,0.88,199.1
222.3,1.117,218.4,0.88,199.0
222.3,1.117,218.4,0.88,199.0
222.3,1.116,218.3,0.88,199.2
222.3,1.116,218.3,0.88,199.2
222.4,1.117,218.4,0.88,199.1
222.4,1.117,218.4,0.88,199.1
222.4,1.118,218.5,0.88,198.9
222.4,1.118,218.5,0.88,198.9
222.4,1.116,218.5,0.88,199.3
222.4,1.116,218.5,0.88,199.3
222.3,1.115,218.1,0.88,199.4
222.3,1.115,218.1,0.88,199.4
222.4,1.118,218.7,0.88,198.9
222.4,1.118,218.7,0.88,198.9
222.3,1.116,218.4,0.88,199.2
222.3,1.116,218.4,0.88,199.2
222.3,1.116,218.4,0.88,199.2
222.3,1.116,218.4,0.88,199.2
222.2,1.116,218.3,0.88,199.1
222.2,1.116,218.3,0.88,199.1
222.2,1.116,218.3,0.88,199.1
222.3,1.116,218.3,0.88,199.2
222.3,1.116,218.3,0.88,199.2
222.3,1.116,218.2,0.88,199.2
222.3,1.116,218.4,0.88,199.2
222.3,1.116,218.4,0.88,199.2
222.3,1.117,218.5,0.88,199.0
222.3,1.117,218.5,0.88,199.0
222.4,1.116,218.5,0.88,199.3
222.4,1.116,218.5,0.88,199.3
222.4,1.116,218.5,0.88,199.3
222.4,1.117,218.7,0.88,199.1
222.4,1.117,218.7,0.88,199.1
222.4,1.118,218.8,0.88,198.9
222.4,1.118,218.8,0.88,198.9
222.4,1.117,218.6,0.88,199.1
222.4,1.117,218.6,0.88,199.1
222.4,1.117,218.7,0.88,199.1
222.4,1.117,218.7,0.88,199.1
222.6,1.118,218.8,0.88,199.1
222.6,1.118,218.8,0.88,199.1
222.5,1.119,219,0.88,198.8
222.5,1.119,219,0.88,198.8
222.6,1.118,219,0.88,199.1
222.6,1.118,219,0.88,199.1
222.6,1.119,219,0.88,198.9
222.6,1.119,219,0.88,198.9
222.6,1.118,219,0.88,199.1
222.6,1.118,219,0.88,199.1
222.5,1.118,218.9,0.88,199.0
222.5,1.118,218.9,0.88,199.0
222.5,1.118,218.9,0.88,199.0
222.5,1.118,218.9,0.88,199.0
222.5,1.118,219,0.88,199.0
222.5,1.118,219,0.88,199.0
222.3,1.115,218.4,0.88,199.4
222.3,1.115,218.4,0.88,199.4
222.6,1.119,219,0.88,198.9
222.6,1.119,219,0.88,198.9
222.6,1.12,219.2,0.88,198.8
222.6,1.12,219.2,0.88,198.8
222.5,1.12,219.1,0.88,198.7
222.5,1.12,219.1,0.88,198.7
222.6,1.12,219.2,0.88,198.8
222.6,1.12,219.2,0.88,198.8
222.6,1.12,219.1,0.88,198.8
222.6,1.12,219.1,0.88,198.8
222.6,1.119,219,0.88,198.9
222.6,1.119,219,0.88,198.9
222.4,1.119,218.8,0.88,198.7
222.4,1.119,218.8,0.88,198.7
222.5,1.12,219,0.88,198.7
222.5,1.12,219,0.88,198.7
222.5,1.12,219,0.88,198.7
222.5,1.12,219,0.88,198.7
222.5,1.12,219.1,0.88,198.7
222.5,1.12,219.1,0.88,198.7
222.5,1.119,219,0.88,198.8
222.5,1.119,219,0.88,198.8
222.6,1.121,219.3,0.88,198.6
222.6,1.121,219.3,0.88,198.6
222.5,1.119,219,0.88,198.8
222.5,1.119,219,0.88,198.8
222.4,1.119,218.9,0.88,198.7
222.4,1.119,218.9,0.88,198.7
222.5,1.119,219,0.88,198.8
222.5,1.119,219,0.88,198.8
222.5,1.119,219,0.88,198.8
222.5,1.119,219,0.88,198.8
222.5,1.118,218.9,0.88,199.0
222.5,1.118,218.9,0.88,199.0
222.5,1.119,219,0.88,198.8
222.5,1.119,219,0.88,198.8
222.5,1.119,219,0.88,198.8
222.5,1.119,219,0.88,198.8
222.5,1.119,219,0.88,198.8
222.5,1.119,219,0.88,198.8
222.5,1.119,219.1,0.88,198.8
222.5,1.119,219.1,0.88,198.8
222.5,1.119,219.1,0.88,198.8
222.5,1.118,218.8,0.88,199.0
222.5,1.118,218.8,0.88,199.0
222.3,1.117,218.6,0.88,199.0
222.3,1.117,218.6,0.88,199.0
222,1.114,218,0.88,199.3
222,1.114,218,0.88,199.3
222,1.114,218,0.88,199.3
222,1.114,218,0.88,199.3
222,1.115,218.1,0.88,199.1
222,1.115,218.1,0.88,199.1
222.1,1.115,218.1,0.88,199.2
222.1,1.115,218.1,0.88,199.2
222.1,1.116,218.3,0.88,199.0
222.1,1.116,218.3,0.88,199.0
222.1,1.116,218.2,0.88,199.0
222.1,1.116,218.2,0.88,199.0
222.1,1.115,218,0.88,199.2
222.1,1.115,218,0.88,199.2
222,1.115,218.1,0.88,199.1
222,1.115,218.1,0.88,199.1
222.1,1.115,218.2,0.88,199.2
222.1,1.115,218.2,0.88,199.2
222.1,1.116,218.2,0.88,199.0
222.1,1.116,218.2,0.88,199.0
222.1,1.116,218.2,0.88,199.0
222.1,1.116,218.2,0.88,199.0
222.1,1.115,218.1,0.88,199.2
222.1,1.115,218.1,0.88,199.2
222.1,1.116,218.1,0.88,199.0
222.1,1.116,218.1,0.88,199.0
222.1,1.116,218.2,0.88,199.0
222.1,1.116,218.2,0.88,199.0
222.1,1.116,218.2,0.88,199.0
222.1,1.116,218.2,0.88,199.0
222.1,1.116,218.3,0.88,199.0
222.1,1.116,218.3,0.88,199.0
222.1,1.115,218.1,0.88,199.2
222.1,1.115,218.1,0.88,199.2
222.1,1.115,218.2,0.88,199.2
222.1,1.115,218.2,0.88,199.2
222.1,1.116,218.2,0.88,199.0
222.1,1.116,218.2,0.88,199.0
222.1,1.115,218.1,0.88,199.2
222.1,1.115,218.1,0.88,199.2
222.2,1.117,218.5,0.88,198.9
222.2,1.117,218.5,0.88,198.9
222.5,1.12,219,0.88,198.7
222.5,1.12,219,0.88,198.7
222.7,1.121,219.4,0.88,198.7
222.7,1.121,219.4,0.88,198.7
222.6,1.12,219.1,0.88,198.8
222.6,1.12,219.1,0.88,198.8
222.6,1.121,219.3,0.88,198.6
222.6,1.121,219.3,0.88,198.6
222.7,1.121,219.3,0.88,198.7
222.7,1.121,219.3,0.88,198.7
222.7,1.121,219.2,0.88,198.7
222.7,1.121,219.2,0.88,198.7
222.7,1.122,219.5,0.88,198.5
222.7,1.122,219.5,0.88,198.5
222.8,1.122,219.4,0.88,198.6
222.8,1.122,219.4,0.88,198.6
222.8,1.122,219.6,0.88,198.6
222.8,1.122,219.6,0.88,198.6
222.9,1.122,219.6,0.88,198.7
222.9,1.122,219.6,0.88,198.7
222.8,1.122,219.6,0.88,198.6
222.8,1.122,219.6,0.88,198.6
222.8,1.122,219.6,0.88,198.6
222.8,1.122,219.7,0.88,198.6
222.8,1.122,219.6,0.88,198.6
222.8,1.122,219.6,0.88,198.6
222.8,1.122,219.7,0.88,198.6
222.8,1.122,219.7,0.88,198.6
222.8,1.121,219.5,0.88,198.8
222.8,1.121,219.5,0.88,198.8
222.8,1.121,219.5,0.88,198.8
222.7,1.121,219.4,0.88,198.7
222.7,1.121,219.4,0.88,198.7
222.7,1.122,219.5,0.88,198.5
222.7,1.122,219.5,0.88,198.5
222.7,1.121,219.3,0.88,198.7
222.7,1.121,219.3,0.88,198.7
222.8,1.122,219.6,0.88,198.6
222.8,1.121,219.3,0.88,198.8
222.8,1.121,219.3,0.88,198.8
222.8,1.121,219.3,0.88,198.8
222.8,1.122,219.5,0.88,198.6
222.8,1.122,219.5,0.88,198.6
222.8,1.122,219.6,0.88,198.6
222.8,1.122,219.6,0.88,198.6
222.6,1.121,219.3,0.88,198.6
222.6,1.121,219.3,0.88,198.6
222.8,1.122,219.5,0.88,198.6
222.8,1.122,219.5,0.88,198.6
222.8,1.123,219.7,0.88,198.4
222.8,1.123,219.7,0.88,198.4
222.8,1.122,219.5,0.88,198.6
222.8,1.122,219.5,0.88,198.6
222.9,1.123,219.7,0.88,198.5
222.9,1.123,219.7,0.88,198.5
222.9,1.123,219.7,0.88,198.5
222.9,1.123,219.7,0.88,198.5
222.9,1.124,219.9,0.88,198.3
222.9,1.124,219.9,0.88,198.3
222.8,1.123,219.7,0.88,198.4
222.8,1.123,219.7,0.88,198.4
222.8,1.122,219.4,0.88,198.6
222.8,1.122,219.4,0.88,198.6
222.8,1.122,219.5,0.88,198.6
222.8,1.122,219.5,0.88,198.6
222.8,1.122,219.5,0.88,198.6
222.8,1.122,219.5,0.88,198.6
222.6,1.121,219.1,0.88,198.6
222.6,1.121,219.1,0.88,198.6
222.8,1.123,219.6,0.88,198.4
222.8,1.123,219.6,0.88,198.4
222.7,1.123,219.6,0.88,198.3
222.7,1.123,219.6,0.88,198.3
222.8,1.123,219.6,0.88,198.4
222.8,1.123,219.6,0.88,198.4
222.8,1.123,219.5,0.88,198.4
222.8,1.123,219.5,0.88,198.4
222.9,1.124,219.7,0.88,198.3
222.9,1.124,219.7,0.88,198.3
222.9,1.124,219.7,0.88,198.3
222.9,1.124,219.7,0.88,198.3
222.8,1.123,219.6,0.88,198.4
222.8,1.123,219.6,0.88,198.4
222.9,1.124,219.7,0.88,198.3
222.9,1.124,219.7,0.88,198.3
222.9,1.124,219.9,0.88,198.3
222.9,1.124,219.9,0.88,198.3
223,1.125,220,0.88,198.2
223,1.125,220,0.88,198.2
223,1.125,220,0.88,198.2
223,1.125,220,0.88,198.2
225.7,1.152,225.5,0.87,195.9
225.7,1.152,225.5,0.87,195.9
225.7,1.153,225.7,0.87,195.8
225.7,1.153,225.7,0.87,195.8
225.8,1.153,225.8,0.87,195.8
225.8,1.153,225.8,0.87,195.8
225.6,1.151,225.3,0.87,196.0
225.6,1.151,225.3,0.87,196.0
225.7,1.152,225.7,0.87,195.9
225.7,1.152,225.7,0.87,195.9
225.7,1.152,225.7,0.87,195.9
225.7,1.153,225.8,0.87,195.8
225.8,1.153,225.9,0.87,195.8
225.8,1.153,225.9,0.87,195.8
225.8,1.152,225.8,0.87,196.0
225.8,1.152,225.8,0.87,196.0
225.7,1.152,225.7,0.87,195.9
225.7,1.152,225.7,0.87,195.9
225.7,1.152,225.7,0.87,195.9
225.7,1.152,225.6,0.87,195.9
225.7,1.152,225.6,0.87,195.9
225.7,1.152,225.7,0.87,195.9
225.7,1.152,225.7,0.87,195.9
225.7,1.152,225.7,0.87,195.9
225.7,1.152,225.7,0.87,195.9
225.7,1.152,225.6,0.87,195.9
225.7,1.152,225.6,0.87,195.9
225.7,1.152,225.6,0.87,195.9
225.7,1.152,225.6,0.87,195.9
225.6,1.152,225.6,0.87,195.8
225.6,1.152,225.6,0.87,195.8
225.6,1.151,225.5,0.87,196.0
225.6,1.151,225.5,0.87,196.0
225.6,1.152,225.6,0.87,195.8
225.6,1.152,225.6,0.87,195.8
225.6,1.151,225.5,0.87,196.0
225.6,1.151,225.5,0.87,196.0
225.5,1.15,225.4,0.87,196.1
